Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,12741,8/16/2022,0.00972648,0.036185413,0.036854113,21,100
Market-Adjusted Model,12745,8/16/2022,-0.055214743,-0.02380228,-0.02808711,21,100
Market-Adjusted Model,12747,8/16/2022,0.009245059,0.035786538,0.036372692,21,100
Market-Adjusted Model,12748,8/16/2022,0.011553608,0.037565084,0.038681241,21,100
Market-Adjusted Model,12751,8/16/2022,-0.013299734,0.018456191,0.013827899,21,100
Market-Adjusted Model,12753,8/16/2022,-0.010412762,0.015938677,0.016714871,21,100
Market-Adjusted Model,12754,8/16/2022,-0.041501103,-0.012533107,-0.014373469,21,100
Market-Adjusted Model,12756,8/16/2022,-0.023218574,0.004888882,0.003909059,21,100
Market-Adjusted Model,12759,8/16/2022,-0.013555831,0.012486091,0.013571802,21,100
Market-Adjusted Model,12781,8/16/2022,-0.059637953,-0.033880148,-0.03251032,21,100
Market-Adjusted Model,12783,8/16/2022,0.135271769,0.157540624,0.162399402,21,100
Market-Adjusted Model,12786,8/16/2022,-0.020408183,0.015259787,0.00671945,21,100
Market-Adjusted Model,12788,8/16/2022,0.156862755,0.189852676,0.183990388,21,100
Market-Adjusted Model,12789,8/16/2022,-0.390322592,-0.367679849,-0.363194959,21,100
Market-Adjusted Model,12796,8/16/2022,-0.074225109,-0.050283829,-0.047097476,21,100
Market-Adjusted Model,12826,8/16/2022,-0.065940628,-0.038087367,-0.038812995,21,100
Market-Adjusted Model,12828,8/16/2022,-0.215235861,-0.209958165,-0.188108228,21,100
Market-Adjusted Model,12832,8/16/2022,-0.028831518,-0.003424236,-0.001703885,21,100
Market-Adjusted Model,12839,8/16/2022,0.062670099,0.089862561,0.089797732,21,100
Market-Adjusted Model,12840,8/16/2022,-0.075125739,-0.035159085,-0.047998106,21,100
Market-Adjusted Model,12841,8/16/2022,0.005390788,0.031594498,0.032518422,21,100
Market-Adjusted Model,12842,8/16/2022,-0.020810573,0.005261623,0.006317061,21,100
Market-Adjusted Model,12844,8/16/2022,-0.044463237,-0.01801309,-0.017335604,21,100
Market-Adjusted Model,12847,8/16/2022,0.000201778,0.02650642,0.027329411,21,100
Market-Adjusted Model,12852,8/16/2022,-0.137802449,-0.113857229,-0.110674816,21,100
Market-Adjusted Model,12867,8/16/2022,-0.031384148,-0.005185941,-0.004256515,21,100
Market-Adjusted Model,12868,8/16/2022,-0.064901811,-0.039671851,-0.037774178,21,100
Market-Adjusted Model,12870,8/16/2022,0.004190762,0.029926787,0.031318395,21,100
Market-Adjusted Model,12871,8/16/2022,-0.003937009,0.04500245,0.023190624,21,100
Market-Adjusted Model,12872,8/16/2022,0.130525962,0.152371917,0.157653595,21,100
Market-Adjusted Model,12874,8/16/2022,-0.019234913,0.006663926,0.00789272,21,100
Market-Adjusted Model,12875,8/16/2022,-0.027501446,-0.000207775,-0.000373813,21,100
Market-Adjusted Model,12876,8/16/2022,0.007772413,0.03473969,0.034900047,21,100
Market-Adjusted Model,12877,8/16/2022,-0.089285702,-0.060296393,-0.062158069,21,100
Market-Adjusted Model,12880,8/16/2022,-0.128814602,-0.09310635,-0.101686969,21,100
Market-Adjusted Model,12885,8/16/2022,0.071353088,0.097660567,0.098480721,21,100
Market-Adjusted Model,12886,8/16/2022,-0.095348851,-0.068737318,-0.068221218,21,100
Market-Adjusted Model,12890,8/16/2022,-0.027149296,0.005476691,-0.000021663,21,100
Market-Adjusted Model,12895,8/16/2022,0.002059073,0.029046477,0.029186706,21,100
Market-Adjusted Model,12899,8/16/2022,-0.047716984,-0.022667646,-0.020589351,21,100
Market-Adjusted Model,12902,8/16/2022,-0.007811733,0.018058417,0.0193159,21,100
Market-Adjusted Model,12904,8/16/2022,-0.029130175,-0.003589056,-0.002002542,21,100
Market-Adjusted Model,12905,8/16/2022,-0.081015809,-0.05206129,-0.053888175,21,100
Market-Adjusted Model,12912,8/16/2022,0.102189762,0.143283672,0.129317395,21,100
Market-Adjusted Model,12913,8/16/2022,-0.065315309,-0.035888558,-0.038187676,21,100
Market-Adjusted Model,12919,8/16/2022,-0.271513344,-0.266605005,-0.244385711,21,100
Market-Adjusted Model,12920,8/16/2022,0.168282878,0.186492422,0.195410511,21,100
Market-Adjusted Model,12923,8/16/2022,-0.021809954,0.009005309,0.005317679,21,100
Market-Adjusted Model,12927,8/16/2022,-0.052217876,-0.012128548,-0.025090243,21,100
Market-Adjusted Model,12948,8/16/2022,0.000293995,0.027394076,0.027421628,21,100
Market-Adjusted Model,12949,8/16/2022,0.008903328,0.035352919,0.036030961,21,100
Market-Adjusted Model,12953,8/16/2022,-0.07579615,-0.051064979,-0.048668517,21,100
Market-Adjusted Model,12961,8/16/2022,-0.12114517,-0.088239947,-0.094017537,21,100
Market-Adjusted Model,12974,8/16/2022,0.048135596,0.073972518,0.075263229,21,100
Market-Adjusted Model,12975,8/16/2022,-0.027439687,-0.000429741,-0.000312054,21,100
Market-Adjusted Model,12978,8/16/2022,0.029960641,0.056987827,0.057088275,21,100
Market-Adjusted Model,12979,8/16/2022,-0.010383395,0.015348918,0.016744238,21,100
Market-Adjusted Model,12980,8/16/2022,-0.01983819,0.005872585,0.007289443,21,100
Market-Adjusted Model,12981,8/16/2022,-0.101725298,-0.074753406,-0.074597665,21,100
Market-Adjusted Model,12982,8/16/2022,-0.179577462,-0.155664102,-0.152449829,21,100
Market-Adjusted Model,12991,8/16/2022,-0.006027067,0.022512885,0.021100566,21,100
Market-Adjusted Model,12994,8/16/2022,-0.037796677,-0.009308633,-0.010669044,21,100
Market-Adjusted Model,12996,8/16/2022,-0.024254158,0.001367261,0.002873475,21,100
Market-Adjusted Model,12997,8/16/2022,-0.025678694,0.004828031,0.001448939,21,100
Market-Adjusted Model,12998,8/16/2022,-0.024997927,0.004748727,0.002129706,21,100
Market-Adjusted Model,12999,8/16/2022,-0.045631919,-0.01828982,-0.018504286,21,100
Market-Adjusted Model,13000,8/16/2022,0.022883274,0.049771362,0.050010908,21,100
Market-Adjusted Model,13001,8/16/2022,0.008373284,0.03946016,0.035500917,21,100
Market-Adjusted Model,13002,8/16/2022,0.023556264,0.051524006,0.050683897,21,100
Market-Adjusted Model,13006,8/16/2022,0.009059173,0.036635987,0.036186806,21,100
Market-Adjusted Model,13007,8/16/2022,0.043365464,0.069989029,0.070493097,21,100
Market-Adjusted Model,13016,8/16/2022,-0.034781957,-0.00860375,-0.007654324,21,100
Market-Adjusted Model,13019,8/16/2022,0.019951412,0.065350908,0.047079045,21,100
Market-Adjusted Model,13023,8/16/2022,-0.007883225,0.018320637,0.019244408,21,100
Market-Adjusted Model,13024,8/16/2022,-0.023162878,0.002793463,0.003964755,21,100
Market-Adjusted Model,13025,8/16/2022,-0.016891328,0.009059604,0.010236305,21,100
Market-Adjusted Model,13026,8/16/2022,-0.053406222,-0.028466738,-0.026278589,21,100
Market-Adjusted Model,13027,8/16/2022,-0.022155733,0.004215774,0.0049719,21,100
Market-Adjusted Model,13029,8/16/2022,-0.004550659,0.024453836,0.022576974,21,100
Market-Adjusted Model,13030,8/16/2022,-0.023105371,0.030235253,0.004022262,21,100
Market-Adjusted Model,13031,8/16/2022,-0.252077531,-0.200597242,-0.224949897,21,100
Market-Adjusted Model,13032,8/16/2022,0.165539325,0.238761551,0.192666958,21,100
Market-Adjusted Model,13033,8/16/2022,-0.019999973,0.006727997,0.00712766,21,100
Market-Adjusted Model,13034,8/16/2022,0.050038165,0.077595548,0.077165798,21,100
Market-Adjusted Model,13035,8/16/2022,0.00164475,0.031827249,0.028772383,21,100
Market-Adjusted Model,13038,8/16/2022,-0.169602803,-0.132627183,-0.14247517,21,100
Market-Adjusted Model,13046,8/16/2022,0.076975092,0.102100294,0.104102725,21,100
Market-Adjusted Model,13076,8/16/2022,0.025300078,0.051768547,0.052427712,21,100
Market-Adjusted Model,13079,8/16/2022,-0.001646695,0.048223646,0.025480939,21,100
Market-Adjusted Model,13084,8/16/2022,0.00392773,0.029701216,0.031055363,21,100
Market-Adjusted Model,13085,8/16/2022,0.016731307,0.04591041,0.04385894,21,100
Market-Adjusted Model,13089,8/16/2022,-0.009333092,0.017961595,0.017794541,21,100
Market-Adjusted Model,13092,8/16/2022,-0.014221439,0.013632426,0.012906194,21,100
Market-Adjusted Model,13102,8/16/2022,0.001875335,0.029108195,0.029002968,21,100
Market-Adjusted Model,13103,8/16/2022,-0.113367157,-0.079856478,-0.086239523,21,100
Market-Adjusted Model,13105,8/16/2022,0.012327624,0.039771154,0.039455257,21,100
Market-Adjusted Model,13107,8/16/2022,-0.264900642,-0.226600705,-0.237773008,21,100
Market-Adjusted Model,13108,8/16/2022,-0.128048729,-0.088547334,-0.100921095,21,100
Market-Adjusted Model,13111,8/16/2022,0.024605034,0.057861696,0.051732667,21,100
Market-Adjusted Model,13114,8/16/2022,-0.035681609,-0.007329062,-0.008553976,21,100
Market-Adjusted Model,13116,8/16/2022,0.125129595,0.155352675,0.152257228,21,100
Market-Adjusted Model,13122,8/16/2022,-0.040114598,-0.01303671,-0.012986965,21,100
Market-Adjusted Model,13124,8/16/2022,-0.117075452,-0.064634165,-0.089947819,21,100
Market-Adjusted Model,13126,8/16/2022,-0.042469498,-0.014644221,-0.015341864,21,100
Market-Adjusted Model,13129,8/16/2022,0.029890724,0.063554927,0.057018358,21,100
Market-Adjusted Model,13130,8/16/2022,-0.070605183,-0.046651321,-0.04347755,21,100
Market-Adjusted Model,13131,8/16/2022,-0.01852503,0.008853626,0.008602603,21,100
Market-Adjusted Model,13132,8/16/2022,-0.090893816,-0.063124099,-0.063766183,21,100
Market-Adjusted Model,13137,8/16/2022,-0.007786102,0.017922638,0.019341531,21,100
Market-Adjusted Model,13138,8/16/2022,0.005621696,0.031333484,0.032749329,21,100
Market-Adjusted Model,13142,8/16/2022,0.001222273,0.03330458,0.028349906,21,100
Market-Adjusted Model,13159,8/16/2022,0.157407379,0.209518213,0.184535013,21,100
Market-Adjusted Model,13168,8/16/2022,0.252114197,0.273779705,0.27924183,21,100
Market-Adjusted Model,13176,8/16/2022,-0.034175856,-0.008455296,-0.007048223,21,100
Market-Adjusted Model,13180,8/16/2022,-0.066905899,-0.03802242,-0.039778266,21,100
Market-Adjusted Model,13181,8/16/2022,-0.073724976,-0.046632554,-0.046597343,21,100
Market-Adjusted Model,13182,8/16/2022,-0.036748116,-0.010263827,-0.009620483,21,100
Market-Adjusted Model,13188,8/16/2022,-0.01426956,0.014050307,0.012858073,21,100
Market-Adjusted Model,13189,8/16/2022,-0.00512816,0.020989073,0.021999473,21,100
Market-Adjusted Model,13190,8/16/2022,-0.042812374,-0.017371274,-0.01568474,21,100
Market-Adjusted Model,13193,8/16/2022,0.050078747,0.075410486,0.07720638,21,100
Market-Adjusted Model,13196,8/16/2022,-0.062750309,-0.030821303,-0.035622676,21,100
Market-Adjusted Model,13198,8/16/2022,-0.039661987,-0.008156771,-0.012534354,21,100
Market-Adjusted Model,13202,8/16/2022,0.092592499,0.141298443,0.119720132,21,100
Market-Adjusted Model,13206,8/16/2022,-0.014403325,0.014950614,0.012724308,21,100
Market-Adjusted Model,13210,8/16/2022,0.159079685,0.185423563,0.186207318,21,100
Market-Adjusted Model,13211,8/16/2022,-0.056762211,-0.029298368,-0.029634578,21,100
Market-Adjusted Model,13214,8/16/2022,-0.090368576,-0.060935711,-0.063240943,21,100
Market-Adjusted Model,13217,8/16/2022,-0.06792248,-0.041664753,-0.040794847,21,100
Market-Adjusted Model,13219,8/16/2022,-0.010158413,0.017251181,0.01696922,21,100
Market-Adjusted Model,13220,8/16/2022,0.031286539,0.057583655,0.058414172,21,100
Market-Adjusted Model,13221,8/16/2022,-0.064345431,-0.02419706,-0.037217798,21,100
Market-Adjusted Model,13228,8/16/2022,-0.032325325,-0.006437106,-0.005197692,21,100
Market-Adjusted Model,13229,8/16/2022,0.003517005,0.030196395,0.030644638,21,100
Market-Adjusted Model,13230,8/16/2022,-0.136047662,-0.112751711,-0.108920028,21,100
Market-Adjusted Model,13233,8/16/2022,-0.077766676,-0.051349244,-0.050639043,21,100
Market-Adjusted Model,13234,8/16/2022,0.057983915,0.085468854,0.085111548,21,100
Market-Adjusted Model,13235,8/16/2022,0.046333951,0.072452014,0.073461584,21,100
Market-Adjusted Model,13236,8/16/2022,0.016168819,0.045203402,0.043296452,21,100
Market-Adjusted Model,13240,8/16/2022,-0.027504108,-0.001988962,-0.000376475,21,100
Market-Adjusted Model,13241,8/16/2022,-0.031300189,-0.005659873,-0.004172556,21,100
Market-Adjusted Model,13242,8/16/2022,-0.026035271,-0.000386983,0.001092363,21,100
Market-Adjusted Model,13244,8/16/2022,0.048788225,0.083494363,0.075915858,21,100
Market-Adjusted Model,13245,8/16/2022,0.009371332,0.035710923,0.036498965,21,100
Market-Adjusted Model,13246,8/16/2022,-0.035243737,-0.009108573,-0.008116104,21,100
Market-Adjusted Model,13249,8/16/2022,-0.224007946,-0.216619896,-0.196880313,21,100
Market-Adjusted Model,13252,8/16/2022,-0.029969367,-0.003313469,-0.002841733,21,100
Market-Adjusted Model,13253,8/16/2022,0.040816322,0.07744235,0.067943955,21,100
Market-Adjusted Model,13254,8/16/2022,-0.015597036,0.010963219,0.011530597,21,100
Market-Adjusted Model,13260,8/16/2022,0.075806502,0.102753822,0.102934136,21,100
Market-Adjusted Model,13262,8/16/2022,1.255525963,1.19391872,1.282653596,21,100
Market-Adjusted Model,13265,8/16/2022,0.201886544,0.275467238,0.229014177,21,100
Market-Adjusted Model,13268,8/16/2022,-0.021196574,0.005110169,0.005931059,21,100
Market-Adjusted Model,13273,8/16/2022,-0.031359595,-0.005846975,-0.004231962,21,100
Market-Adjusted Model,13278,8/16/2022,-0.055093586,-0.028445586,-0.027965953,21,100
Market-Adjusted Model,13279,8/16/2022,0.119851365,0.163511222,0.146978998,21,100
Market-Adjusted Model,13284,8/16/2022,-0.107986479,-0.082786791,-0.080858846,21,100
Market-Adjusted Model,13286,8/16/2022,0.140010386,0.160634114,0.167138019,21,100
Market-Adjusted Model,13293,8/16/2022,-0.044014331,-0.016602321,-0.016886698,21,100
Market-Adjusted Model,13296,8/16/2022,-0.024856432,0.00182153,0.002271201,21,100
Market-Adjusted Model,13300,8/16/2022,-0.026871823,-0.001297166,0.00025581,21,100
Market-Adjusted Model,13301,8/16/2022,0.182666945,0.206453051,0.209794578,21,100
Market-Adjusted Model,13302,8/16/2022,-0.153203687,-0.136139785,-0.126076054,21,100
Market-Adjusted Model,13303,8/16/2022,-0.005876101,0.038490405,0.021251533,21,100
Market-Adjusted Model,13305,8/16/2022,-0.011178969,0.018958381,0.015948664,21,100
Market-Adjusted Model,13308,8/16/2022,-0.017564817,0.00834399,0.009562817,21,100
Market-Adjusted Model,13310,8/16/2022,0.040951735,0.067556849,0.068079368,21,100
Market-Adjusted Model,13315,8/16/2022,0.219239391,0.234642453,0.246367024,21,100
Market-Adjusted Model,13318,8/16/2022,0.083066073,0.124727058,0.110193707,21,100
Market-Adjusted Model,13321,8/16/2022,0.178388392,0.197473374,0.205516025,21,100
Market-Adjusted Model,13322,8/16/2022,0.002001881,0.028015691,0.029129514,21,100
Market-Adjusted Model,13323,8/16/2022,0.017373255,0.049497295,0.044500888,21,100
Market-Adjusted Model,13324,8/16/2022,-0.162995598,-0.139402229,-0.135867965,21,100
Market-Adjusted Model,13325,8/16/2022,-0.192460268,-0.171358373,-0.165332635,21,100
Market-Adjusted Model,13326,8/16/2022,-0.030732023,0.004113252,-0.00360439,21,100
Market-Adjusted Model,13328,8/16/2022,-0.257812516,-0.198142804,-0.230684883,21,100
Market-Adjusted Model,13332,8/16/2022,-0.043478288,-0.015876641,-0.016350655,21,100
Market-Adjusted Model,13337,8/16/2022,0.425706854,0.403147875,0.452834487,21,100
Market-Adjusted Model,13341,8/16/2022,0.033139739,0.060000525,0.060267373,21,100
Market-Adjusted Model,13343,8/16/2022,-0.140747161,-0.108988139,-0.113619528,21,100
Market-Adjusted Model,13344,8/16/2022,-0.044222518,-0.016871663,-0.017094885,21,100
Market-Adjusted Model,13345,8/16/2022,-0.030839261,-0.004911635,-0.003711628,21,100
Market-Adjusted Model,13348,8/16/2022,-0.020516445,0.005580882,0.006611188,21,100
Market-Adjusted Model,13350,8/16/2022,-0.02360876,0.027471334,0.003518873,21,100
Market-Adjusted Model,13351,8/16/2022,-0.040943505,-0.015114278,-0.013815872,21,100
Market-Adjusted Model,13353,8/16/2022,-0.038966916,-0.011318627,-0.011839283,21,100
Market-Adjusted Model,13356,8/16/2022,0.04152504,0.070061266,0.068652673,21,100
Market-Adjusted Model,13357,8/16/2022,-0.01974717,0.006568402,0.007380463,21,100
Market-Adjusted Model,13360,8/16/2022,0.009824584,0.036274895,0.036952217,21,100
Market-Adjusted Model,13361,8/16/2022,-0.025632335,0.000138927,0.001495298,21,100
Market-Adjusted Model,13364,8/16/2022,-0.027681059,-0.001849187,-0.000553426,21,100
Market-Adjusted Model,13366,8/16/2022,0.018028846,0.047315728,0.045156479,21,100
Market-Adjusted Model,13369,8/16/2022,-0.095238056,-0.040867209,-0.068110423,21,100
Market-Adjusted Model,13375,8/16/2022,-0.198538381,-0.189125877,-0.171410748,21,100
Market-Adjusted Model,13376,8/16/2022,-0.137168115,-0.114758382,-0.110040482,21,100
Market-Adjusted Model,13379,8/16/2022,-0.113397118,-0.08176916,-0.086269485,21,100
Market-Adjusted Model,13380,8/16/2022,0.038402456,0.064841251,0.065530089,21,100
Market-Adjusted Model,13382,8/16/2022,0.045001525,0.072139688,0.072129158,21,100
Market-Adjusted Model,13386,8/16/2022,0.001129332,0.027548559,0.028256965,21,100
Market-Adjusted Model,13387,8/16/2022,-0.020312348,0.00564351,0.006815285,21,100
Market-Adjusted Model,13393,8/16/2022,0.002652373,0.028764986,0.029780006,21,100
Market-Adjusted Model,13395,8/16/2022,0.100830881,0.123886246,0.127958514,21,100
Market-Adjusted Model,13399,8/16/2022,-0.019181595,0.012705726,0.007946038,21,100
Market-Adjusted Model,13401,8/16/2022,0.07661612,0.117705014,0.103743753,21,100
Market-Adjusted Model,13403,8/16/2022,0.017047966,0.048662942,0.044175599,21,100
Market-Adjusted Model,13405,8/16/2022,-0.143391323,-0.120864818,-0.11626369,21,100
Market-Adjusted Model,13407,8/16/2022,-0.017320007,0.015295063,0.009807626,21,100
Market-Adjusted Model,13410,8/16/2022,0.063492059,0.092332704,0.090619692,21,100
Market-Adjusted Model,13411,8/16/2022,0.242268052,0.278161286,0.269395686,21,100
Market-Adjusted Model,13412,8/16/2022,-0.138503329,-0.107759104,-0.111375695,21,100
Market-Adjusted Model,13428,8/16/2022,-0.016135231,0.010606445,0.010992402,21,100
Market-Adjusted Model,13429,8/16/2022,-0.052120615,-0.025261146,-0.024992982,21,100
Market-Adjusted Model,13431,8/16/2022,0.050274999,0.078345792,0.077402632,21,100
Market-Adjusted Model,13436,8/16/2022,0.009369378,0.035909037,0.036497012,21,100
Market-Adjusted Model,13437,8/16/2022,-0.010556592,0.017776494,0.016571041,21,100
Market-Adjusted Model,13438,8/16/2022,0.311071743,0.255571105,0.283611439,8,100
Market-Adjusted Model,13439,8/16/2022,-0.05062596,-0.02434936,-0.023498327,21,100
Market-Adjusted Model,13441,8/16/2022,-0.029946999,-0.003678365,-0.002819366,21,100
Market-Adjusted Model,13446,8/16/2022,-0.029661049,-0.003762914,-0.002533415,21,100
Market-Adjusted Model,13447,8/16/2022,-0.037309639,-0.005452445,-0.010182006,21,100
Market-Adjusted Model,13452,8/16/2022,-0.026406943,0.007689228,0.00072069,21,100
Market-Adjusted Model,13453,8/16/2022,-0.067499207,0.063187977,-0.040371574,21,100
Market-Adjusted Model,13455,8/16/2022,-0.178322926,-0.157314395,-0.151195293,21,100
Market-Adjusted Model,13501,8/16/2022,-0.06044693,-0.035739893,-0.033319297,21,100
Market-Adjusted Model,13503,8/16/2022,-0.022993897,0.003006623,0.004133737,21,100
Market-Adjusted Model,13505,8/16/2022,-0.029181937,-0.0030892,-0.002054304,21,100
Market-Adjusted Model,13508,8/16/2022,-0.165729396,-0.150816289,-0.138601763,21,100
Market-Adjusted Model,13510,8/16/2022,-0.0390826,-0.013767853,-0.011954966,21,100
Market-Adjusted Model,13511,8/16/2022,0.102470137,0.134111864,0.12959777,21,100
Market-Adjusted Model,13512,8/16/2022,0.015647696,0.043412168,0.042775329,21,100
