Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,12676,2022-08-16,-0.029190194,-0.003672317,-0.00206256,21,100
Market-Adjusted Model,12680,2022-08-16,0.3000000293,0.3309430626,0.3271276625,21,100
Market-Adjusted Model,12681,2022-08-16,-0.039728673,-0.012809598,-0.01260104,21,100
Market-Adjusted Model,12684,2022-08-16,0.0054421747,0.0369156847,0.0325698078,21,100
Market-Adjusted Model,12690,2022-08-16,-0.046827786,-0.019574299,-0.019700153,21,100
Market-Adjusted Model,12693,2022-08-16,-0.055635438,-0.027081966,-0.028507805,21,100
Market-Adjusted Model,12697,2022-08-16,-0.079268293,-0.039517507,-0.05214066,21,100
Market-Adjusted Model,12699,2022-08-16,0.0887949379,0.1207694483,0.115922571,21,100
Market-Adjusted Model,12717,2022-08-16,-0.044725945,-0.017320583,-0.017598312,21,100
Market-Adjusted Model,12741,2022-08-16,0.0097264796,0.0361854132,0.0368541127,21,100
Market-Adjusted Model,12745,2022-08-16,-0.055214743,-0.02380228,-0.02808711,21,100
Market-Adjusted Model,12747,2022-08-16,0.0092450588,0.0357865381,0.036372692,21,100
Market-Adjusted Model,12748,2022-08-16,0.0115536083,0.037565084,0.0386812414,21,100
Market-Adjusted Model,12751,2022-08-16,-0.013299734,0.0184561906,0.0138278994,21,100
Market-Adjusted Model,12753,2022-08-16,-0.010412762,0.0159386769,0.0167148714,21,100
Market-Adjusted Model,12754,2022-08-16,-0.041501103,-0.012533107,-0.014373469,21,100
Market-Adjusted Model,12756,2022-08-16,-0.023218574,0.0048888818,0.0039090594,21,100
Market-Adjusted Model,12759,2022-08-16,-0.013555831,0.0124860909,0.0135718019,21,100
Market-Adjusted Model,12781,2022-08-16,-0.059637953,-0.033880148,-0.03251032,21,100
Market-Adjusted Model,12783,2022-08-16,0.1352717685,0.1575406242,0.1623994017,21,100
Market-Adjusted Model,12786,2022-08-16,-0.020408183,0.0152597872,0.0067194499,21,100
Market-Adjusted Model,12788,2022-08-16,0.156862755,0.1898526756,0.1839903881,21,100
Market-Adjusted Model,12789,2022-08-16,-0.390322592,-0.367679849,-0.363194959,21,100
Market-Adjusted Model,12796,2022-08-16,-0.074225109,-0.050283829,-0.047097476,21,100
Market-Adjusted Model,12799,2022-08-16,,,,21,43
Market-Adjusted Model,12826,2022-08-16,-0.065940628,-0.038087367,-0.038812995,21,100
Market-Adjusted Model,12828,2022-08-16,-0.215235861,-0.209958165,-0.188108228,21,100
Market-Adjusted Model,12832,2022-08-16,-0.028831518,-0.003424236,-0.001703885,21,100
Market-Adjusted Model,12839,2022-08-16,0.0626700986,0.0898625607,0.0897977317,21,100
Market-Adjusted Model,12840,2022-08-16,-0.075125739,-0.035159085,-0.047998106,21,100
Market-Adjusted Model,12841,2022-08-16,0.0053907884,0.0315944983,0.0325184215,21,100
Market-Adjusted Model,12842,2022-08-16,-0.020810573,0.0052616225,0.0063170606,21,100
Market-Adjusted Model,12844,2022-08-16,-0.044463237,-0.01801309,-0.017335604,21,100
Market-Adjusted Model,12847,2022-08-16,0.0002017779,0.0265064201,0.027329411,21,100
Market-Adjusted Model,12852,2022-08-16,-0.137802449,-0.113857229,-0.110674816,21,100
Market-Adjusted Model,12867,2022-08-16,-0.031384148,-0.005185941,-0.004256515,21,100
Market-Adjusted Model,12868,2022-08-16,-0.064901811,-0.039671851,-0.037774178,21,100
Market-Adjusted Model,12870,2022-08-16,0.0041907622,0.0299267874,0.0313183953,21,100
Market-Adjusted Model,12871,2022-08-16,-0.003937009,0.0450024502,0.0231906236,21,100
Market-Adjusted Model,12872,2022-08-16,0.130525962,0.1523719174,0.1576535952,21,100
Market-Adjusted Model,12874,2022-08-16,-0.019234913,0.0066639264,0.0078927197,21,100
Market-Adjusted Model,12875,2022-08-16,-0.027501446,-0.000207775,-0.000373813,21,100
Market-Adjusted Model,12876,2022-08-16,0.0077724134,0.0347396898,0.0349000466,21,100
Market-Adjusted Model,12877,2022-08-16,-0.089285702,-0.060296393,-0.062158069,21,100
Market-Adjusted Model,12880,2022-08-16,-0.128814602,-0.09310635,-0.101686969,21,100
Market-Adjusted Model,12885,2022-08-16,0.0713530878,0.0976605665,0.0984807209,21,100
Market-Adjusted Model,12886,2022-08-16,-0.095348851,-0.068737318,-0.068221218,21,100
Market-Adjusted Model,12890,2022-08-16,-0.027149296,0.005476691,-0.000021663,21,100
Market-Adjusted Model,12895,2022-08-16,0.0020590726,0.0290464769,0.0291867057,21,100
Market-Adjusted Model,12899,2022-08-16,-0.047716984,-0.022667646,-0.020589351,21,100
Market-Adjusted Model,12902,2022-08-16,-0.007811733,0.0180584172,0.0193159,21,100
Market-Adjusted Model,12904,2022-08-16,-0.029130175,-0.003589056,-0.002002542,21,100
Market-Adjusted Model,12905,2022-08-16,-0.081015809,-0.05206129,-0.053888175,21,100
Market-Adjusted Model,12912,2022-08-16,0.102189762,0.1432836719,0.1293173951,21,100
Market-Adjusted Model,12913,2022-08-16,-0.065315309,-0.035888558,-0.038187676,21,100
Market-Adjusted Model,12919,2022-08-16,-0.271513344,-0.266605005,-0.244385711,21,100
Market-Adjusted Model,12920,2022-08-16,0.1682828775,0.1864924222,0.1954105106,21,100
Market-Adjusted Model,12923,2022-08-16,-0.021809954,0.009005309,0.0053176793,21,100
Market-Adjusted Model,12927,2022-08-16,-0.052217876,-0.012128548,-0.025090243,21,100
Market-Adjusted Model,12928,2022-08-16,0.0435213267,0.0859439246,0.0706489598,21,68
Market-Adjusted Model,12948,2022-08-16,0.0002939949,0.0273940761,0.0274216281,21,100
Market-Adjusted Model,12949,2022-08-16,0.0089033276,0.0353529187,0.0360309607,21,100
Market-Adjusted Model,12953,2022-08-16,-0.07579615,-0.051064979,-0.048668517,21,100
Market-Adjusted Model,12961,2022-08-16,-0.12114517,-0.088239947,-0.094017537,21,100
Market-Adjusted Model,12974,2022-08-16,0.0481355959,0.0739725181,0.075263229,21,100
Market-Adjusted Model,12975,2022-08-16,-0.027439687,-0.000429741,-0.000312054,21,100
Market-Adjusted Model,12978,2022-08-16,0.0299606413,0.0569878268,0.0570882745,21,100
Market-Adjusted Model,12979,2022-08-16,-0.010383395,0.0153489182,0.0167442377,21,100
Market-Adjusted Model,12980,2022-08-16,-0.01983819,0.0058725854,0.0072894432,21,100
Market-Adjusted Model,12981,2022-08-16,-0.101725298,-0.074753406,-0.074597665,21,100
Market-Adjusted Model,12982,2022-08-16,-0.179577462,-0.155664102,-0.152449829,21,100
Market-Adjusted Model,12991,2022-08-16,-0.006027067,0.0225128847,0.0211005664,21,100
Market-Adjusted Model,12994,2022-08-16,-0.037796677,-0.009308633,-0.010669044,21,100
Market-Adjusted Model,12996,2022-08-16,-0.024254158,0.001367261,0.0028734754,21,100
Market-Adjusted Model,12997,2022-08-16,-0.025678694,0.0048280307,0.0014489393,21,100
Market-Adjusted Model,12998,2022-08-16,-0.024997927,0.004748727,0.0021297059,21,100
Market-Adjusted Model,12999,2022-08-16,-0.045631919,-0.01828982,-0.018504286,21,100
Market-Adjusted Model,13000,2022-08-16,0.0228832743,0.0497713616,0.0500109075,21,100
Market-Adjusted Model,13001,2022-08-16,0.0083732839,0.03946016,0.035500917,21,100
Market-Adjusted Model,13002,2022-08-16,0.0235562636,0.0515240063,0.0506838968,21,100
Market-Adjusted Model,13006,2022-08-16,0.0090591732,0.036635987,0.0361868063,21,100
Market-Adjusted Model,13007,2022-08-16,0.0433654638,0.0699890292,0.070493097,21,100
Market-Adjusted Model,13016,2022-08-16,-0.034781957,-0.00860375,-0.007654324,21,100
Market-Adjusted Model,13019,2022-08-16,0.0199514116,0.0653509082,0.0470790447,21,100
Market-Adjusted Model,13023,2022-08-16,-0.007883225,0.0183206368,0.0192444077,21,100
Market-Adjusted Model,13024,2022-08-16,-0.023162878,0.0027934631,0.003964755,21,100
Market-Adjusted Model,13025,2022-08-16,-0.016891328,0.0090596042,0.0102363051,21,100
Market-Adjusted Model,13026,2022-08-16,-0.053406222,-0.028466738,-0.026278589,21,100
Market-Adjusted Model,13027,2022-08-16,-0.022155733,0.004215774,0.0049719,21,100
Market-Adjusted Model,13029,2022-08-16,-0.004550659,0.0244538362,0.0225769736,21,100
Market-Adjusted Model,13030,2022-08-16,-0.023105371,0.0302352527,0.0040222623,21,100
Market-Adjusted Model,13031,2022-08-16,-0.252077531,-0.200597242,-0.224949897,21,100
Market-Adjusted Model,13032,2022-08-16,0.1655393253,0.2387615505,0.1926669584,21,100
Market-Adjusted Model,13033,2022-08-16,-0.019999973,0.0067279972,0.00712766,21,100
Market-Adjusted Model,13034,2022-08-16,0.0500381646,0.0775955476,0.0771657978,21,100
Market-Adjusted Model,13035,2022-08-16,0.0016447502,0.0318272485,0.0287723834,21,100
Market-Adjusted Model,13038,2022-08-16,-0.169602803,-0.132627183,-0.14247517,21,100
Market-Adjusted Model,13046,2022-08-16,0.0769750915,0.1021002936,0.1041027247,21,100
Market-Adjusted Model,13076,2022-08-16,0.0253000784,0.0517685468,0.0524277116,21,100
Market-Adjusted Model,13079,2022-08-16,-0.001646695,0.0482236456,0.0254809386,21,100
Market-Adjusted Model,13084,2022-08-16,0.0039277299,0.0297012162,0.0310553631,21,100
Market-Adjusted Model,13085,2022-08-16,0.016731307,0.0459104101,0.0438589402,21,100
Market-Adjusted Model,13089,2022-08-16,-0.009333092,0.0179615954,0.0177945413,21,100
Market-Adjusted Model,13092,2022-08-16,-0.014221439,0.0136324259,0.0129061939,21,100
Market-Adjusted Model,13102,2022-08-16,0.0018753351,0.0291081946,0.0290029683,21,100
Market-Adjusted Model,13103,2022-08-16,-0.113367157,-0.079856478,-0.086239523,21,100
Market-Adjusted Model,13105,2022-08-16,0.0123276241,0.0397711536,0.0394552572,21,100
Market-Adjusted Model,13107,2022-08-16,-0.264900642,-0.226600705,-0.237773008,21,100
Market-Adjusted Model,13108,2022-08-16,-0.128048729,-0.088547334,-0.100921095,21,100
Market-Adjusted Model,13111,2022-08-16,0.0246050337,0.0578616964,0.0517326668,21,100
Market-Adjusted Model,13114,2022-08-16,-0.035681609,-0.007329062,-0.008553976,21,100
Market-Adjusted Model,13116,2022-08-16,0.1251295952,0.1553526753,0.1522572283,21,100
Market-Adjusted Model,13122,2022-08-16,-0.040114598,-0.01303671,-0.012986965,21,100
Market-Adjusted Model,13124,2022-08-16,-0.117075452,-0.064634165,-0.089947819,21,100
Market-Adjusted Model,13126,2022-08-16,-0.042469498,-0.014644221,-0.015341864,21,100
Market-Adjusted Model,13129,2022-08-16,0.0298907244,0.0635549272,0.0570183575,21,100
Market-Adjusted Model,13130,2022-08-16,-0.070605183,-0.046651321,-0.04347755,21,100
Market-Adjusted Model,13131,2022-08-16,-0.01852503,0.0088536261,0.0086026032,21,100
Market-Adjusted Model,13132,2022-08-16,-0.090893816,-0.063124099,-0.063766183,21,100
Market-Adjusted Model,13137,2022-08-16,-0.007786102,0.0179226381,0.0193415314,21,100
Market-Adjusted Model,13138,2022-08-16,0.0056216958,0.031333484,0.0327493289,21,100
Market-Adjusted Model,13142,2022-08-16,0.0012222732,0.0333045799,0.0283499063,21,100
Market-Adjusted Model,13159,2022-08-16,0.1574073794,0.2095182126,0.1845350125,21,100
Market-Adjusted Model,13168,2022-08-16,0.2521141969,0.2737797047,0.27924183,21,100
Market-Adjusted Model,13176,2022-08-16,-0.034175856,-0.008455296,-0.007048223,21,100
Market-Adjusted Model,13180,2022-08-16,-0.066905899,-0.03802242,-0.039778266,21,100
Market-Adjusted Model,13181,2022-08-16,-0.073724976,-0.046632554,-0.046597343,21,100
Market-Adjusted Model,13182,2022-08-16,-0.036748116,-0.010263827,-0.009620483,21,100
Market-Adjusted Model,13188,2022-08-16,-0.01426956,0.0140503072,0.0128580732,21,100
Market-Adjusted Model,13189,2022-08-16,-0.00512816,0.020989073,0.0219994729,21,100
Market-Adjusted Model,13190,2022-08-16,-0.042812374,-0.017371274,-0.01568474,21,100
Market-Adjusted Model,13193,2022-08-16,0.0500787467,0.0754104855,0.0772063798,21,100
Market-Adjusted Model,13196,2022-08-16,-0.062750309,-0.030821303,-0.035622676,21,100
Market-Adjusted Model,13198,2022-08-16,-0.039661987,-0.008156771,-0.012534354,21,100
Market-Adjusted Model,13202,2022-08-16,0.0925924986,0.1412984428,0.1197201318,21,100
Market-Adjusted Model,13206,2022-08-16,-0.014403325,0.0149506144,0.0127243083,21,100
Market-Adjusted Model,13210,2022-08-16,0.1590796849,0.1854235627,0.186207318,21,100
Market-Adjusted Model,13211,2022-08-16,-0.056762211,-0.029298368,-0.029634578,21,100
Market-Adjusted Model,13214,2022-08-16,-0.090368576,-0.060935711,-0.063240943,21,100
Market-Adjusted Model,13217,2022-08-16,-0.06792248,-0.041664753,-0.040794847,21,100
Market-Adjusted Model,13219,2022-08-16,-0.010158413,0.0172511807,0.0169692197,21,100
Market-Adjusted Model,13220,2022-08-16,0.0312865391,0.0575836547,0.0584141722,21,100
Market-Adjusted Model,13221,2022-08-16,-0.064345431,-0.02419706,-0.037217798,21,100
Market-Adjusted Model,13228,2022-08-16,-0.032325325,-0.006437106,-0.005197692,21,100
Market-Adjusted Model,13229,2022-08-16,0.003517005,0.0301963945,0.0306446381,21,100
Market-Adjusted Model,13230,2022-08-16,-0.136047662,-0.112751711,-0.108920028,21,100
Market-Adjusted Model,13233,2022-08-16,-0.077766676,-0.051349244,-0.050639043,21,100
Market-Adjusted Model,13234,2022-08-16,0.057983915,0.0854688536,0.0851115481,21,100
Market-Adjusted Model,13235,2022-08-16,0.0463339507,0.0724520136,0.0734615839,21,100
Market-Adjusted Model,13236,2022-08-16,0.0161688192,0.0452034024,0.0432964523,21,100
Market-Adjusted Model,13240,2022-08-16,-0.027504108,-0.001988962,-0.000376475,21,100
Market-Adjusted Model,13241,2022-08-16,-0.031300189,-0.005659873,-0.004172556,21,100
Market-Adjusted Model,13242,2022-08-16,-0.026035271,-0.000386983,0.0010923625,21,100
Market-Adjusted Model,13244,2022-08-16,0.0487882253,0.0834943631,0.0759158584,21,100
Market-Adjusted Model,13245,2022-08-16,0.0093713316,0.0357109226,0.0364989647,21,100
Market-Adjusted Model,13246,2022-08-16,-0.035243737,-0.009108573,-0.008116104,21,100
Market-Adjusted Model,13249,2022-08-16,-0.224007946,-0.216619896,-0.196880313,21,100
Market-Adjusted Model,13252,2022-08-16,-0.029969367,-0.003313469,-0.002841733,21,100
Market-Adjusted Model,13253,2022-08-16,0.0408163217,0.0774423496,0.0679439549,21,100
Market-Adjusted Model,13254,2022-08-16,-0.015597036,0.0109632193,0.0115305972,21,100
Market-Adjusted Model,13260,2022-08-16,0.0758065024,0.1027538218,0.1029341355,21,100
Market-Adjusted Model,13262,2022-08-16,1.2555259631,1.1939187197,1.2826535962,21,100
Market-Adjusted Model,13265,2022-08-16,0.2018865438,0.2754672379,0.2290141769,21,100
Market-Adjusted Model,13268,2022-08-16,-0.021196574,0.0051101693,0.0059310589,21,100
Market-Adjusted Model,13273,2022-08-16,-0.031359595,-0.005846975,-0.004231962,21,100
Market-Adjusted Model,13278,2022-08-16,-0.055093586,-0.028445586,-0.027965953,21,100
Market-Adjusted Model,13279,2022-08-16,0.1198513649,0.163511222,0.146978998,21,100
Market-Adjusted Model,13284,2022-08-16,-0.107986479,-0.082786791,-0.080858846,21,100
Market-Adjusted Model,13286,2022-08-16,0.1400103856,0.1606341136,0.1671380187,21,100
Market-Adjusted Model,13293,2022-08-16,-0.044014331,-0.016602321,-0.016886698,21,100
Market-Adjusted Model,13296,2022-08-16,-0.024856432,0.0018215301,0.0022712008,21,100
Market-Adjusted Model,13300,2022-08-16,-0.026871823,-0.001297166,0.0002558103,21,100
Market-Adjusted Model,13301,2022-08-16,0.1826669448,0.2064530513,0.2097945779,21,100
Market-Adjusted Model,13302,2022-08-16,-0.153203687,-0.136139785,-0.126076054,21,100
Market-Adjusted Model,13303,2022-08-16,-0.005876101,0.038490405,0.0212515325,21,100
Market-Adjusted Model,13305,2022-08-16,-0.011178969,0.0189583811,0.0159486639,21,100
Market-Adjusted Model,13308,2022-08-16,-0.017564817,0.0083439903,0.0095628166,21,100
Market-Adjusted Model,13310,2022-08-16,0.040951735,0.0675568487,0.0680793682,21,100
Market-Adjusted Model,13315,2022-08-16,0.2192393909,0.2346424531,0.246367024,21,100
Market-Adjusted Model,13318,2022-08-16,0.0830660734,0.1247270575,0.1101937065,21,100
Market-Adjusted Model,13321,2022-08-16,0.1783883921,0.1974733739,0.2055160253,21,100
Market-Adjusted Model,13322,2022-08-16,0.002001881,0.0280156913,0.0291295141,21,100
Market-Adjusted Model,13323,2022-08-16,0.0173732547,0.049497295,0.0445008878,21,100
Market-Adjusted Model,13324,2022-08-16,-0.162995598,-0.139402229,-0.135867965,21,100
Market-Adjusted Model,13325,2022-08-16,-0.192460268,-0.171358373,-0.165332635,21,100
Market-Adjusted Model,13326,2022-08-16,-0.030732023,0.0041132516,-0.00360439,21,100
Market-Adjusted Model,13328,2022-08-16,-0.257812516,-0.198142804,-0.230684883,21,100
Market-Adjusted Model,13332,2022-08-16,-0.043478288,-0.015876641,-0.016350655,21,100
Market-Adjusted Model,13337,2022-08-16,0.4257068541,0.4031478752,0.4528344872,21,100
Market-Adjusted Model,13341,2022-08-16,0.0331397394,0.0600005246,0.0602673725,21,100
Market-Adjusted Model,13343,2022-08-16,-0.140747161,-0.108988139,-0.113619528,21,100
Market-Adjusted Model,13344,2022-08-16,-0.044222518,-0.016871663,-0.017094885,21,100
Market-Adjusted Model,13345,2022-08-16,-0.030839261,-0.004911635,-0.003711628,21,100
Market-Adjusted Model,13348,2022-08-16,-0.020516445,0.0055808818,0.0066111883,21,100
Market-Adjusted Model,13350,2022-08-16,-0.02360876,0.0274713344,0.0035188728,21,100
Market-Adjusted Model,13351,2022-08-16,-0.040943505,-0.015114278,-0.013815872,21,100
Market-Adjusted Model,13353,2022-08-16,-0.038966916,-0.011318627,-0.011839283,21,100
Market-Adjusted Model,13356,2022-08-16,0.04152504,0.0700612655,0.0686526732,21,100
Market-Adjusted Model,13357,2022-08-16,-0.01974717,0.0065684021,0.0073804631,21,100
Market-Adjusted Model,13360,2022-08-16,0.0098245842,0.0362748948,0.0369522174,21,100
Market-Adjusted Model,13361,2022-08-16,-0.025632335,0.0001389274,0.0014952982,21,100
Market-Adjusted Model,13364,2022-08-16,-0.027681059,-0.001849187,-0.000553426,21,100
Market-Adjusted Model,13366,2022-08-16,0.0180288462,0.0473157283,0.0451564793,21,100
Market-Adjusted Model,13369,2022-08-16,-0.095238056,-0.040867209,-0.068110423,21,100
Market-Adjusted Model,13375,2022-08-16,-0.198538381,-0.189125877,-0.171410748,21,100
Market-Adjusted Model,13376,2022-08-16,-0.137168115,-0.114758382,-0.110040482,21,100
Market-Adjusted Model,13379,2022-08-16,-0.113397118,-0.08176916,-0.086269485,21,100
Market-Adjusted Model,13380,2022-08-16,0.038402456,0.0648412506,0.0655300891,21,100
Market-Adjusted Model,13382,2022-08-16,0.0450015253,0.0721396875,0.0721291584,21,100
Market-Adjusted Model,13386,2022-08-16,0.0011293316,0.0275485585,0.0282569647,21,100
Market-Adjusted Model,13387,2022-08-16,-0.020312348,0.0056435103,0.0068152853,21,100
Market-Adjusted Model,13393,2022-08-16,0.0026523725,0.0287649862,0.0297800056,21,100
Market-Adjusted Model,13395,2022-08-16,0.1008308806,0.1238862459,0.1279585137,21,100
Market-Adjusted Model,13399,2022-08-16,-0.019181595,0.0127057262,0.0079460377,21,100
Market-Adjusted Model,13401,2022-08-16,0.0766161203,0.1177050138,0.1037437534,21,100
Market-Adjusted Model,13403,2022-08-16,0.0170479662,0.0486629423,0.0441755993,21,100
Market-Adjusted Model,13405,2022-08-16,-0.143391323,-0.120864818,-0.11626369,21,100
Market-Adjusted Model,13407,2022-08-16,-0.017320007,0.0152950628,0.0098076257,21,100
Market-Adjusted Model,13410,2022-08-16,0.0634920592,0.092332704,0.0906196924,21,100
Market-Adjusted Model,13411,2022-08-16,0.2422680524,0.2781612861,0.2693956855,21,100
Market-Adjusted Model,13412,2022-08-16,-0.138503329,-0.107759104,-0.111375695,21,100
Market-Adjusted Model,13428,2022-08-16,-0.016135231,0.0106064449,0.0109924016,21,100
Market-Adjusted Model,13429,2022-08-16,-0.052120615,-0.025261146,-0.024992982,21,100
Market-Adjusted Model,13431,2022-08-16,0.0502749986,0.0783457919,0.0774026317,21,100
Market-Adjusted Model,13436,2022-08-16,0.0093693784,0.0359090368,0.0364970116,21,100
Market-Adjusted Model,13437,2022-08-16,-0.010556592,0.017776494,0.0165710409,21,100
Market-Adjusted Model,13438,2022-08-16,0.3110717426,0.2555711051,0.2836114392,8,100
Market-Adjusted Model,13439,2022-08-16,-0.05062596,-0.02434936,-0.023498327,21,100
Market-Adjusted Model,13441,2022-08-16,-0.029946999,-0.003678365,-0.002819366,21,100
Market-Adjusted Model,13446,2022-08-16,-0.029661049,-0.003762914,-0.002533415,21,100
